# param-sweep per-variant results (fail-closed gate: bash parity/param-sweep-verify.sh <workDir>)
# corpus: 1900 variants, parity/programs/param-sweep/manifest.tsv (regeneration drift-checked inside the gate)
# authority: noisemaker@c9ee8a049b2b63cd300da67c01ee40baf29dc288 (v1.0.176), worktree checkout passed via NM_REFERENCE_ROOT
# oracle: node tools/export-graph.mjs — 1900/1900 ok
# candidate: C# live DSL compiler, dotnet 8 tools/graphdump — 1900/1900 ok (no Unity editor)
# diff: python3 parity/graph-diff.py — 1900 graph-clean, 0 FAIL, 0 missing, exit 0
filter__grade__hslSatMin__mid	PASS
filter__grade__hslSatMax__mid	PASS
filter__grade__hslLumMin__mid	PASS
filter__grade__hslLumMax__mid	PASS
filter__grade__hslFeather__mid	PASS
filter__grade__hslHueShift__mid	PASS
filter__grade__hslSatAdjust__mid	PASS
filter__grade__hslLumAdjust__mid	PASS
filter__grade__vignetteAmount__mid	PASS
filter__grade__vignetteMidpoint__mid	PASS
filter__grade__vignetteRoundness__mid	PASS
filter__grade__vignetteFeather__mid	PASS
filter__grade__vigHiProtect__mid	PASS
filter__grain__alpha__mid	PASS
filter__grain__pause__true	PASS
filter__grime__strength__mid	PASS
filter__grime__seed__mid	PASS
filter__halftone__mode__mono	PASS
filter__halftone__pattern__line	PASS
filter__halftone__pattern__circle	PASS
filter__halftone__frequency__mid	PASS
filter__halftone__cyanAngle__mid	PASS
filter__halftone__magentaAngle__mid	PASS
filter__halftone__yellowAngle__mid	PASS
filter__halftone__blackAngle__mid	PASS
filter__halftone__monoAngle__mid	PASS
filter__halftone__sharpness__mid	PASS
filter__hatch__mode__charcoal	PASS
filter__hatch__mode__chalkCharcoal	PASS
filter__hatch__mode__conte	PASS
filter__hatch__mode__crosshatch	PASS
filter__hatch__mode__coloredPencil	PASS
filter__hatch__strokeLength__mid	PASS
filter__hatch__direction__horizontal	PASS
filter__hatch__direction__leftDiag	PASS
filter__hatch__direction__vertical	PASS
filter__hatch__balance__mid	PASS
filter__hatch__pressure__mid	PASS
filter__highPass__radius__mid	PASS
filter__highPass__mono__true	PASS
filter__historicPalette__index__aboriginalDot	PASS
filter__historicPalette__index__abstractExpressionism	PASS
filter__historicPalette__index__artDeco	PASS
filter__historicPalette__index__artNouveau	PASS
filter__historicPalette__index__caveArt	PASS
filter__historicPalette__index__chineseInk	PASS
filter__historicPalette__index__dutchGoldenAge	PASS
filter__historicPalette__index__fauvism	PASS
filter__historicPalette__index__impressionism	PASS
filter__historicPalette__index__indianMiniature	PASS
filter__historicPalette__index__islamicGeometric	PASS
filter__historicPalette__index__kenteCloth	PASS
filter__historicPalette__index__maoriCarving	PASS
filter__historicPalette__index__mexicanMuralism	PASS
filter__historicPalette__index__minimalism	PASS
filter__historicPalette__index__persianMiniature	PASS
filter__historicPalette__index__popArt	PASS
filter__historicPalette__index__renaissance	PASS
filter__historicPalette__index__surrealism	PASS
filter__historicPalette__index__ukiyoe	PASS
filter__historicPalette__rotation__fwd	PASS
filter__historicPalette__rotation__back	PASS
filter__historicPalette__offset__mid	PASS
filter__historicPalette__repeat__mid	PASS
filter__historicPalette__alpha__mid	PASS
filter__historicPalette__smoothness__mid	PASS
filter__invert__mode__solarize	PASS
filter__lens__displacement__mid	PASS
filter__lens__aspectLens__false	PASS
filter__lens__antialias__false	PASS
filter__lensFlare__brightness__mid	PASS
filter__lensFlare__centerX__mid	PASS
filter__lensFlare__centerY__mid	PASS
filter__lensFlare__lensType__prime35	PASS
filter__lensFlare__lensType__prime105	PASS
filter__lensFlare__lensType__moviePrime	PASS
filter__lensWarp__displacement__mid	PASS
filter__lensWarp__antialias__false	PASS
filter__lightLeak__alpha__mid	PASS
filter__lightLeak__speed__mid	PASS
filter__lightLeak__seed__mid	PASS
filter__lighting__normalStrength__mid	PASS
filter__lighting__smoothing__mid	PASS
filter__lighting__specularIntensity__mid	PASS
filter__lighting__shininess__mid	PASS
filter__lighting__reflection__mid	PASS
filter__lighting__refraction__mid	PASS
filter__lighting__aberration__mid	PASS
filter__lowPoly__scale__mid	PASS
filter__lowPoly__seed__mid	PASS
filter__lowPoly__mode__flat	PASS
filter__lowPoly__mode__distance2	PASS
filter__lowPoly__mode__distance3	PASS
filter__lowPoly__edgeStrength__mid	PASS
filter__lowPoly__borderWidth__mid	PASS
filter__lowPoly__lightIntensity__mid	PASS
filter__lowPoly__alpha__mid	PASS
filter__lowPoly__speed__mid	PASS
filter__median__radius__mid	PASS
filter__median__threshold__mid	PASS
filter__morphology__mode__erode	PASS
filter__morphology__radius__mid	PASS
filter__morphology__shape__round	PASS
filter__mosaicTiles__mode__shifted	PASS
filter__mosaicTiles__tileSize__mid	PASS
filter__mosaicTiles__groutWidth__mid	PASS
filter__mosaicTiles__relief__mid	PASS
filter__mosaicTiles__maxOffset__mid	PASS
filter__mosaicTiles__gapFill__inverse	PASS
filter__mosaicTiles__gapFill__unaltered	PASS
filter__mosaicTiles__seed__mid	PASS
filter__motionBlur__amount__mid	PASS
filter__octaveWarp__freq__mid	PASS
filter__octaveWarp__octaves__mid	PASS
filter__octaveWarp__displacement__mid	PASS
filter__octaveWarp__speed__mid	PASS
filter__octaveWarp__seed__mid	PASS
filter__octaveWarp__wrap__repeat	PASS
filter__octaveWarp__wrap__clamp	PASS
filter__octaveWarp__antialias__false	PASS
filter__oilPaint__mode__facet	PASS
filter__oilPaint__mode__dryBrush	PASS
filter__oilPaint__mode__fresco	PASS
filter__oilPaint__mode__knife	PASS
filter__oilPaint__mode__sponge	PASS
filter__oilPaint__size__mid	PASS
filter__oilPaint__detail__mid	PASS
filter__oilPaint__texture__mid	PASS
filter__oilPaint__seed__mid	PASS
filter__osd__alpha__mid	PASS
filter__osd__seed__mid	PASS
filter__osd__speed__mid	PASS
filter__osd__corner__topLeft	PASS
filter__osd__corner__topRight	PASS
filter__osd__corner__bottomLeft	PASS
filter__outline__shape__diamond	PASS
filter__outline__shape__square	PASS
filter__outline__shape__octagon	PASS
filter__outline__thickness__mid	PASS
filter__outline__invert__true	PASS
filter__palette__rotation__fwd	PASS
filter__palette__rotation__back	PASS
filter__palette__offset__mid	PASS
filter__palette__repeat__mid	PASS
filter__palette__alpha__mid	PASS
filter__parallax__pivot__mid	PASS
filter__patchwork__squareSize__mid	PASS
filter__patchwork__relief__mid	PASS
filter__patchwork__lightAngle__mid	PASS
filter__photocopy__detail__mid	PASS
filter__photocopy__darkness__mid	PASS
filter__pinch__strength__mid	PASS
filter__pinch__aspectLens__false	PASS
filter__pinch__wrap__repeat	PASS
filter__pinch__wrap__clamp	PASS
filter__pinch__rotation__mid	PASS
filter__pinch__antialias__false	PASS
filter__pixelSort__angled__mid	PASS
filter__pixelSort__darkest__true	PASS
filter__pixelSort__wrap__repeat	PASS
filter__pixelSort__wrap__clamp	PASS
filter__pixelSort__alpha__mid	PASS
filter__pixels__size__mid	PASS
filter__plasticWrap__highlight__mid	PASS
filter__plasticWrap__detail__mid	PASS
filter__plasticWrap__smoothness__mid	PASS
filter__polar__mode__vortex	PASS
filter__polar__scale__mid	PASS
filter__polar__rotation__mid	PASS
filter__polar__speed__mid	PASS
filter__polar__aspectLens__false	PASS
filter__polar__antialias__false	PASS
filter__pondRipples__amount__mid	PASS
filter__pondRipples__ridges__mid	PASS
filter__pondRipples__speed__mid	PASS
filter__pondRipples__style__aroundCenter	PASS
filter__pondRipples__style__outFromCenter	PASS
filter__pondRipples__wrap__repeat	PASS
filter__pondRipples__wrap__clamp	PASS
filter__pondRipples__antialias__false	PASS
filter__posterize__levels__mid	PASS
filter__posterize__gamma__mid	PASS
filter__posterize__antialias__false	PASS
filter__prismaticAberration__aberration__mid	PASS
filter__prismaticAberration__modulate__true	PASS
filter__prismaticAberration__hueRotation__mid	PASS
filter__prismaticAberration__hueRange__mid	PASS
filter__prismaticAberration__saturation__mid	PASS
filter__prismaticAberration__passthru__mid	PASS
filter__reindex__displacement__mid	PASS
filter__relief__mode__plaster	PASS
filter__relief__mode__notePaper	PASS
filter__relief__smoothness__mid	PASS
filter__relief__detail__mid	PASS
filter__relief__lightAngle__mid	PASS
filter__relief__balance__mid	PASS
filter__relief__graininess__mid	PASS
filter__repeat__x__mid	PASS
filter__repeat__y__mid	PASS
filter__repeat__offsetX__mid	PASS
filter__repeat__offsetY__mid	PASS
filter__repeat__wrap__mirror	PASS
filter__repeat__wrap__clamp	PASS
filter__reverb__iterations__mid	PASS
filter__reverb__ridges__true	PASS
filter__reverb__alpha__mid	PASS
filter__reverb__wrap__repeat	PASS
filter__reverb__wrap__clamp	PASS
filter__ridge__level__mid	PASS
filter__rotate__rotation__mid	PASS
filter__rotate__wrap__mirror	PASS
filter__rotate__wrap__clamp	PASS
filter__rotate__speed__mid	PASS
filter__scale__x__mid	PASS
filter__scale__y__mid	PASS
filter__scale__centerX__mid	PASS
filter__scale__centerY__mid	PASS
filter__scale__wrap__mirror	PASS
filter__scale__wrap__clamp	PASS
filter__scanlineError__mode__scanline	PASS
filter__scanlineError__timeOffset__mid	PASS
filter__scanlineError__distortion__mid	PASS
filter__scanlineError__noise__mid	PASS
filter__scanlineError__speed__mid	PASS
filter__scatter__radius__mid	PASS
filter__scatter__mode__darkenOnly	PASS
filter__scatter__mode__lightenOnly	PASS
filter__scatter__mode__anisotropic	PASS
filter__scatter__mode__clumped	PASS
filter__scatter__smoothness__mid	PASS
filter__scatter__seed__mid	PASS
filter__scratches__density__mid	PASS
filter__scratches__alpha__mid	PASS
filter__scratches__seed__mid	PASS
filter__scroll__x__mid	PASS
filter__scroll__y__mid	PASS
filter__scroll__speedX__mid	PASS
filter__scroll__speedY__mid	PASS
filter__scroll__wrap__mirror	PASS
filter__scroll__wrap__clamp	PASS
filter__seamless__blend__mid	PASS
filter__seamless__repeat__mid	PASS
filter__seamless__curve__linear	PASS
filter__seamless__curve__sharp	PASS
filter__sharpen__amount__mid	PASS
filter__simpleAberration__displacement__mid	PASS
filter__sine__amount__mid	PASS
filter__sine__colorMode__mono	PASS
filter__skew__skew__mid	PASS
filter__skew__rotate__mid	PASS
filter__skew__wrap__clamp	PASS
filter__skew__wrap__repeat	PASS
filter__smooth__type__smaa	PASS
filter__smooth__type__blur	PASS
filter__smooth__strength__mid	PASS
filter__smooth__threshold__mid	PASS
filter__smooth__radius__mid	PASS
filter__smooth__samples__x2	PASS
filter__smooth__samples__x8	PASS
filter__smooth__searchSteps__mid	PASS
filter__smoothstep__edge0__mid	PASS
filter__smoothstep__edge1__mid	PASS
filter__snow__alpha__mid	PASS
filter__snow__pause__true	PASS
filter__snow__density__mid	PASS
filter__sobel__amount__mid	PASS
filter__sobel__alpha__mid	PASS
filter__spatter__density__mid	PASS
filter__spatter__alpha__mid	PASS
filter__spatter__seed__mid	PASS
filter__spinBlur__amount__mid	PASS
filter__spinBlur__centerX__mid	PASS
filter__spinBlur__centerY__mid	PASS
filter__spiral__strength__mid	PASS
filter__spiral__speed__mid	PASS
filter__spiral__rotation__mid	PASS
filter__spiral__wrap__repeat	PASS
filter__spiral__wrap__clamp	PASS
filter__spiral__aspectLens__false	PASS
filter__spiral__antialias__false	PASS
filter__spookyTicker__rows__mid	PASS
filter__spookyTicker__seed__mid	PASS
filter__spookyTicker__alpha__mid	PASS
filter__spookyTicker__speed__mid	PASS
filter__stamp__smoothness__mid	PASS
filter__stamp__balance__mid	PASS
filter__stamp__roughness__mid	PASS
filter__step__threshold__mid	PASS
filter__step__antialias__false	PASS
filter__stipple__mode__mezzoDots	PASS
filter__stipple__mode__mezzoLines	PASS
filter__stipple__mode__mezzoStrokes	PASS
filter__stipple__mode__reticulation	PASS
filter__stipple__cellSize__mid	PASS
filter__stipple__grainSize__mid	PASS
filter__stipple__density__mid	PASS
filter__stipple__seed__mid	PASS
filter__strayHair__density__mid	PASS
filter__strayHair__seed__mid	PASS
filter__strayHair__alpha__mid	PASS
filter__strokes__mode__sprayed	PASS
filter__strokes__mode__dark	PASS
filter__strokes__mode__sumiE	PASS
filter__strokes__mode__smudge	PASS
filter__strokes__length__mid	PASS
filter__strokes__balance__mid	PASS
filter__strokes__intensity__mid	PASS
filter__strokes__sharpness__mid	PASS
filter__temporalAberration__redDelay__mid	PASS
filter__temporalAberration__greenDelay__mid	PASS
filter__temporalAberration__blueDelay__mid	PASS
filter__tetraColorArray__colorMode__hsv	PASS
filter__tetraColorArray__colorMode__oklab	PASS
filter__tetraColorArray__colorMode__oklch	PASS
filter__tetraColorArray__colorCount__mid	PASS
filter__tetraColorArray__positionMode__manual	PASS
filter__tetraColorArray__pos0__mid	PASS
filter__tetraColorArray__pos1__mid	PASS
filter__tetraColorArray__pos2__mid	PASS
filter__tetraColorArray__pos3__mid	PASS
filter__tetraColorArray__pos4__mid	PASS
filter__tetraColorArray__pos5__mid	PASS
filter__tetraColorArray__pos6__mid	PASS
filter__tetraColorArray__pos7__mid	PASS
filter__tetraColorArray__rotation__fwd	PASS
filter__tetraColorArray__rotation__back	PASS
filter__tetraColorArray__repeat__mid	PASS
filter__tetraColorArray__offset__mid	PASS
filter__tetraColorArray__alpha__mid	PASS
filter__tetraColorArray__smoothness__mid	PASS
filter__tetraCosine__colorMode__hsv	PASS
filter__tetraCosine__colorMode__oklab	PASS
filter__tetraCosine__colorMode__oklch	PASS
filter__tetraCosine__offsetR__mid	PASS
filter__tetraCosine__offsetG__mid	PASS
filter__tetraCosine__offsetB__mid	PASS
filter__tetraCosine__ampR__mid	PASS
filter__tetraCosine__ampG__mid	PASS
filter__tetraCosine__ampB__mid	PASS
filter__tetraCosine__freqR__mid	PASS
filter__tetraCosine__freqG__mid	PASS
filter__tetraCosine__freqB__mid	PASS
filter__tetraCosine__phaseR__mid	PASS
filter__tetraCosine__phaseG__mid	PASS
filter__tetraCosine__phaseB__mid	PASS
filter__tetraCosine__rotation__fwd	PASS
filter__tetraCosine__rotation__back	PASS
filter__tetraCosine__repeat__mid	PASS
filter__tetraCosine__offset__mid	PASS
filter__tetraCosine__alpha__mid	PASS
filter__texture__mode__canvas	PASS
filter__texture__mode__crosshatch	PASS
filter__texture__mode__halftone	PASS
filter__texture__mode__stucco	PASS
filter__texture__mode__regular	PASS
filter__texture__mode__soft	PASS
filter__texture__mode__sprinkles	PASS
filter__texture__mode__clumped	PASS
filter__texture__mode__contrasty	PASS
filter__texture__mode__enlarged	PASS
filter__texture__mode__stippled	PASS
filter__texture__mode__horizontal	PASS
filter__texture__mode__vertical	PASS
filter__texture__mode__speckle	PASS
filter__texture__alpha__mid	PASS
filter__texture__scale__mid	PASS
filter__texture__intensity__mid	PASS
filter__texture__contrast__mid	PASS
filter__texture__mono__false	PASS
filter__threshold__level__mid	PASS
filter__threshold__sharpness__mid	PASS
filter__tile__symmetry__rotate2	PASS
filter__tile__symmetry__rotate4	PASS
filter__tile__symmetry__rotate6	PASS
filter__tile__scale__mid	PASS
filter__tile__offsetX__mid	PASS
filter__tile__offsetY__mid	PASS
filter__tile__angle__mid	PASS
filter__tile__repeat__mid	PASS
filter__tile__aspectLens__false	PASS
filter__tint__alpha__mid	PASS
filter__tint__mode__multiply	PASS
filter__tint__mode__recolor	PASS
filter__translate__x__mid	PASS
filter__translate__y__mid	PASS
filter__translate__wrap__mirror	PASS
filter__translate__wrap__clamp	PASS
filter__tunnel__shape__triangle	PASS
filter__tunnel__shape__roundedRect	PASS
filter__tunnel__shape__square	PASS
filter__tunnel__shape__hexagon	PASS
filter__tunnel__shape__octagon	PASS
filter__tunnel__scale__mid	PASS
filter__tunnel__speed__mid	PASS
filter__tunnel__rotation__mid	PASS
filter__tunnel__center__mid	PASS
filter__tunnel__aspectLens__false	PASS
filter__tunnel__antialias__false	PASS
filter__unsharpMask__amount__mid	PASS
filter__unsharpMask__radius__mid	PASS
filter__unsharpMask__threshold__mid	PASS
filter__vaseline__alpha__mid	PASS
filter__vignette__brightness__mid	PASS
filter__vignette__alpha__mid	PASS
filter__warp__strength__mid	PASS
filter__warp__scale__mid	PASS
filter__warp__seed__mid	PASS
filter__warp__speed__mid	PASS
filter__warp__wrap__repeat	PASS
filter__warp__wrap__clamp	PASS
filter__warp__antialias__false	PASS
filter__watercolor__detail__mid	PASS
filter__watercolor__shadowIntensity__mid	PASS
filter__watercolor__paperTexture__mid	PASS
filter__waves__strength__mid	PASS
filter__waves__scale__mid	PASS
filter__waves__speed__mid	PASS
filter__waves__wrap__repeat	PASS
filter__waves__wrap__clamp	PASS
filter__waves__rotation__mid	PASS
filter__waves__antialias__false	PASS
filter__wind__method__wind	PASS
filter__wind__method__stagger	PASS
filter__wind__direction__fromRight	PASS
filter__wind__strength__mid	PASS
filter__wind__threshold__mid	PASS
filter__wobble__speed__mid	PASS
filter__wobble__range__mid	PASS
filter__wobble__wrap__repeat	PASS
filter__wobble__wrap__clamp	PASS
filter__wormhole__kink__mid	PASS
filter__wormhole__stride__mid	PASS
filter__wormhole__rotation__mid	PASS
filter__wormhole__wrap__mirror	PASS
filter__wormhole__wrap__clamp	PASS
filter__wormhole__alpha__mid	PASS
filter__zoomBlur__strength__mid	PASS
filter3d__flow3d__volumeSize__x16	PASS
filter3d__flow3d__volumeSize__x64	PASS
filter3d__flow3d__volumeSize__x128	PASS
filter3d__flow3d__behavior__none	PASS
filter3d__flow3d__behavior__crosshatch	PASS
filter3d__flow3d__behavior__unruly	PASS
filter3d__flow3d__behavior__chaotic	PASS
filter3d__flow3d__behavior__randomMix	PASS
filter3d__flow3d__behavior__meandering	PASS
filter3d__flow3d__density__mid	PASS
filter3d__flow3d__stride__mid	PASS
filter3d__flow3d__strideDeviation__mid	PASS
filter3d__flow3d__kink__mid	PASS
filter3d__flow3d__intensity__mid	PASS
filter3d__flow3d__inputIntensity__mid	PASS
filter3d__flow3d__lifetime__mid	PASS
filter3d__palette3d__volumeSize__x16	PASS
filter3d__palette3d__volumeSize__x32	PASS
filter3d__palette3d__volumeSize__x128	PASS
filter3d__palette3d__rotation__fwd	PASS
filter3d__palette3d__rotation__back	PASS
filter3d__palette3d__offset__mid	PASS
filter3d__palette3d__repeat__mid	PASS
filter3d__palette3d__alpha__mid	PASS
mixer__alphaMask__mix__mid	PASS
mixer__alphaMask__maskMode__true	PASS
mixer__applyMode__mode__hue	PASS
mixer__applyMode__mode__saturation	PASS
mixer__applyMode__mix__mid	PASS
mixer__blendMode__mode__burn	PASS
mixer__blendMode__mode__darken	PASS
mixer__blendMode__mode__diff	PASS
mixer__blendMode__mode__dodge	PASS
mixer__blendMode__mode__exclusion	PASS
mixer__blendMode__mode__hardLight	PASS
mixer__blendMode__mode__lighten	PASS
mixer__blendMode__mode__mix	PASS
mixer__blendMode__mode__multiply	PASS
mixer__blendMode__mode__negation	PASS
mixer__blendMode__mode__overlay	PASS
mixer__blendMode__mode__phoenix	PASS
mixer__blendMode__mode__screen	PASS
mixer__blendMode__mode__softLight	PASS
mixer__blendMode__mode__subtract	PASS
mixer__blendMode__mix__mid	PASS
mixer__cellSplit__invert__sourceB	PASS
mixer__cellSplit__mode__split	PASS
mixer__cellSplit__scale__mid	PASS
mixer__cellSplit__edgeWidth__mid	PASS
mixer__cellSplit__seed__mid	PASS
mixer__cellSplit__speed__mid	PASS
mixer__centerMask__blendMode__add	PASS
mixer__centerMask__blendMode__burn	PASS
mixer__centerMask__blendMode__darken	PASS
mixer__centerMask__blendMode__diff	PASS
mixer__centerMask__blendMode__dodge	PASS
mixer__centerMask__blendMode__exclusion	PASS
mixer__centerMask__blendMode__hardLight	PASS
mixer__centerMask__blendMode__lighten	PASS
mixer__centerMask__blendMode__multiply	PASS
mixer__centerMask__blendMode__negation	PASS
mixer__centerMask__blendMode__overlay	PASS
mixer__centerMask__blendMode__phoenix	PASS
mixer__centerMask__blendMode__screen	PASS
mixer__centerMask__blendMode__softLight	PASS
mixer__centerMask__blendMode__subtract	PASS
mixer__centerMask__shape__circle	PASS
mixer__centerMask__shape__diamond	PASS
mixer__centerMask__hardness__mid	PASS
mixer__centerMask__mix__mid	PASS
mixer__channelCombine__rLevel__mid	PASS
mixer__channelCombine__gLevel__mid	PASS
mixer__channelCombine__bLevel__mid	PASS
mixer__distortion__mapSource__sourceA	PASS
mixer__distortion__mode__displace	PASS
mixer__distortion__mode__reflect	PASS
mixer__distortion__intensity__mid	PASS
mixer__distortion__wrap__clamp	PASS
mixer__distortion__wrap__repeat	PASS
mixer__distortion__smoothing__mid	PASS
mixer__distortion__aberration__mid	PASS
mixer__distortion__antialias__true	PASS
mixer__focusBlur__depthSource__sourceA	PASS
mixer__focusBlur__focalDistance__mid	PASS
mixer__focusBlur__aperture__mid	PASS
mixer__focusBlur__sampleBias__mid	PASS
mixer__mashup__layers__mid	PASS
mixer__mashup__smoothness__mid	PASS
mixer__patternMix__invert__sourceA	PASS
mixer__patternMix__type__checkerboard	PASS
mixer__patternMix__type__concentricRings	PASS
mixer__patternMix__type__dots	PASS
mixer__patternMix__type__grid	PASS
mixer__patternMix__type__hexagons	PASS
mixer__patternMix__type__radialLines	PASS
mixer__patternMix__type__spiral	PASS
mixer__patternMix__type__triangularGrid	PASS
mixer__patternMix__scale__mid	PASS
mixer__patternMix__thickness__mid	PASS
mixer__patternMix__smoothness__mid	PASS
mixer__patternMix__rotation__mid	PASS
mixer__shadow__maskSource__sourceB	PASS
mixer__shadow__sourceChannel__green	PASS
mixer__shadow__sourceChannel__blue	PASS
mixer__shadow__sourceChannel__alpha	PASS
mixer__shadow__threshold__mid	PASS
mixer__shadow__blur__mid	PASS
mixer__shadow__spread__mid	PASS
mixer__shadow__offsetX__mid	PASS
mixer__shadow__offsetY__mid	PASS
mixer__shadow__wrap__hide	PASS
mixer__shadow__wrap__repeat	PASS
mixer__shadow__wrap__clamp	PASS
mixer__shapeMask__invert__sourceB	PASS
mixer__shapeMask__shape__triangle	PASS
mixer__shapeMask__shape__square	PASS
mixer__shapeMask__shape__pentagon	PASS
mixer__shapeMask__shape__hexagon	PASS
mixer__shapeMask__shape__flower	PASS
mixer__shapeMask__shape__ring	PASS
mixer__shapeMask__shape__star	PASS
mixer__shapeMask__radius__mid	PASS
mixer__shapeMask__edgeSmooth__mid	PASS
mixer__shapeMask__rotation__mid	PASS
mixer__shapeMask__posX__mid	PASS
mixer__shapeMask__posY__mid	PASS
mixer__shapeMask__speed__mid	PASS
mixer__split__invert__on	PASS
mixer__split__position__mid	PASS
mixer__split__rotation__mid	PASS
mixer__split__softness__mid	PASS
mixer__split__speed__mid	PASS
mixer__thresholdMix__mode__rgb	PASS
mixer__thresholdMix__quantize__mid	PASS
mixer__thresholdMix__mapSource__sourceA	PASS
mixer__thresholdMix__threshold__mid	PASS
mixer__thresholdMix__range__mid	PASS
mixer__thresholdMix__thresholdR__mid	PASS
mixer__thresholdMix__rangeR__mid	PASS
mixer__thresholdMix__thresholdG__mid	PASS
mixer__thresholdMix__rangeG__mid	PASS
mixer__thresholdMix__thresholdB__mid	PASS
mixer__thresholdMix__rangeB__mid	PASS
mixer__uvRemap__mapSource__sourceB	PASS
mixer__uvRemap__channel__redBlue	PASS
mixer__uvRemap__channel__greenBlue	PASS
mixer__uvRemap__scale__mid	PASS
mixer__uvRemap__offset__mid	PASS
mixer__uvRemap__wrap__clamp	PASS
mixer__uvRemap__wrap__repeat	PASS
points__attractor__stateSize__plus1	PASS
points__attractor__attractor__rossler	PASS
points__attractor__attractor__aizawa	PASS
points__attractor__attractor__thomas	PASS
points__attractor__attractor__halvorsen	PASS
points__attractor__attractor__chen	PASS
points__attractor__attractor__dadras	PASS
points__attractor__speed__mid	PASS
points__attractor__viewMode__plus1	PASS
points__buddhabrot__stateSize__plus1	PASS
points__buddhabrot__mode__anti	PASS
points__buddhabrot__maxIter__mid	PASS
points__buddhabrot__minIter__mid	PASS
points__buddhabrot__centerX__mid	PASS
points__buddhabrot__centerY__mid	PASS
points__buddhabrot__zoom__mid	PASS
points__dla__stateSize__plus1	PASS
points__dla__anchorDensity__mid	PASS
points__dla__stride__mid	PASS
points__dla__inputWeight__mid	PASS
points__dla__decay__mid	PASS
points__dla__deposit__mid	PASS
points__dla__attrition__mid	PASS
points__dla__matteOpacity__mid	PASS
points__flock__separation__mid	PASS
points__flock__alignment__mid	PASS
points__flock__cohesion__mid	PASS
points__flock__perceptionRadius__mid	PASS
points__flock__separationRadius__mid	PASS
points__flock__maxSpeed__mid	PASS
points__flock__maxForce__mid	PASS
points__flock__boundaryMode__softWall	PASS
points__flock__wallMargin__mid	PASS
points__flock__noiseWeight__mid	PASS
points__flow__stateSize__plus1	PASS
points__flow__behavior__none	PASS
points__flow__behavior__crosshatch	PASS
points__flow__behavior__unruly	PASS
points__flow__behavior__chaotic	PASS
points__flow__behavior__randomMix	PASS
points__flow__behavior__meandering	PASS
points__flow__stride__mid	PASS
points__flow__strideDeviation__mid	PASS
points__flow__kink__mid	PASS
points__flow__quantize__true	PASS
points__flow__inputWeight__mid	PASS
points__hydraulic__stride__mid	PASS
points__hydraulic__quantize__true	PASS
points__hydraulic__inverse__true	PASS
points__hydraulic__inputWeight__mid	PASS
points__lenia__muK__mid	PASS
points__lenia__sigmaK__mid	PASS
points__lenia__muG__mid	PASS
points__lenia__sigmaG__mid	PASS
points__lenia__repulsion__mid	PASS
points__lenia__dt__mid	PASS
points__lenia__searchRadius__mid	PASS
points__lenia__depositAmount__mid	PASS
points__life__stateSize__plus1	PASS
points__life__typeCount__mid	PASS
points__life__attractionScale__mid	PASS
points__life__repulsionScale__mid	PASS
points__life__minRadius__mid	PASS
points__life__maxRadius__mid	PASS
points__life__maxSpeed__mid	PASS
points__life__friction__mid	PASS
points__life__boundaryMode__bounce	PASS
points__life__matrixSeed__mid	PASS
points__life__symmetricForces__true	PASS
points__life__useTypeColor__true	PASS
points__physarum__moveSpeed__mid	PASS
points__physarum__turnSpeed__mid	PASS
points__physarum__sensorAngle__mid	PASS
points__physarum__sensorDistance__mid	PASS
points__physarum__inputWeight__mid	PASS
points__physarum__deposit__mid	PASS
points__physarum__decay__mid	PASS
points__physical__stateSize__plus1	PASS
points__physical__gravity__mid	PASS
points__physical__wind__mid	PASS
points__physical__energy__mid	PASS
points__physical__drag__mid	PASS
points__physical__deviation__mid	PASS
points__physical__wander__mid	PASS
render__loopBegin__alpha__mid	PASS
render__loopBegin__intensity__mid	PASS
render__meshRender__scale__mid	PASS
render__meshRender__offsetX__mid	PASS
render__meshRender__offsetY__mid	PASS
render__meshRender__offsetZ__mid	PASS
render__meshRender__rotateX__mid	PASS
render__meshRender__rotateY__mid	PASS
render__meshRender__rotateZ__mid	PASS
render__meshRender__viewScale__mid	PASS
render__meshRender__posX__mid	PASS
render__meshRender__posY__mid	PASS
render__meshRender__diffuseIntensity__mid	PASS
render__meshRender__specularIntensity__mid	PASS
render__meshRender__shininess__mid	PASS
render__meshRender__rimIntensity__mid	PASS
render__meshRender__rimPower__mid	PASS
render__meshRender__bgAlpha__mid	PASS
render__meshRender__wireframe__wireframe	PASS
render__pointsBillboardRender__shapeMode__texture	PASS
render__pointsBillboardRender__shapeMode__ring	PASS
render__pointsBillboardRender__shapeMode__square	PASS
render__pointsBillboardRender__shapeMode__diamond	PASS
render__pointsBillboardRender__shapeMode__triangle	PASS
render__pointsBillboardRender__shapeMode__star	PASS
render__pointsBillboardRender__shapeMode__soft	PASS
render__pointsBillboardRender__blendMode__alpha	PASS
render__pointsBillboardRender__depositOpacity__mid	PASS
render__pointsBillboardRender__pointSize__mid	PASS
render__pointsBillboardRender__sizeVariation__mid	PASS
render__pointsBillboardRender__rotationVar__mid	PASS
render__pointsBillboardRender__seed__mid	PASS
render__pointsBillboardRender__density__mid	PASS
render__pointsBillboardRender__intensity__mid	PASS
render__pointsBillboardRender__inputIntensity__mid	PASS
render__pointsBillboardRender__viewMode__ortho	PASS
